wareh,capacity,buffer,QMK,CHIM,CHI,KLQ,GO,GP,GS,BS,RND
3.0,13200.0,2200.0,113891.0,113988.0,113065.0,113891.0,147733.0,144225.0,146867.0,159184.0,172842.0
4.0,13200.0,2200.0,117306.0,118362.0,116831.0,117306.0,168465.0,165353.0,174639.0,188451.0,193368.0
4.0,13200.0,2200.0,117216.0,119421.0,116654.0,117216.0,167538.0,164991.0,169724.0,185315.0,193178.0
4.0,13200.0,2200.0,117171.0,118463.0,116295.0,117171.0,165562.0,163366.0,167247.0,181322.0,192559.0
2.0,12000.0,0.0,111934.0,113566.0,111830.0,111934.0,154187.0,149563.0,152341.0,152341.0,154928.0
2.0,12000.0,0.0,111913.0,113376.0,111846.0,111913.0,152451.0,146862.0,147405.0,147405.0,154479.0
2.0,12000.0,0.0,113193.0,112093.0,110976.0,113193.0,149474.0,143310.0,143323.0,143323.0,153128.0
3.0,12000.0,0.0,116181.0,118754.0,116320.0,116181.0,183071.0,176892.0,182666.0,182666.0,186324.0
3.0,12000.0,0.0,116238.0,118674.0,116277.0,116238.0,181640.0,174274.0,177922.0,177922.0,186036.0
3.0,12000.0,0.0,115765.0,118702.0,116057.0,115765.0,179676.0,170604.0,174329.0,174329.0,185034.0
4.0,12000.0,0.0,118541.0,122797.0,118795.0,118541.0,202161.0,195144.0,203026.0,203026.0,206222.0
4.0,12000.0,0.0,118494.0,121985.0,118688.0,118494.0,200360.0,193050.0,198447.0,198447.0,205931.0
4.0,12000.0,0.0,118715.0,121242.0,118433.0,118715.0,198230.0,189823.0,195029.0,195029.0,205088.0
2.0,14400.0,2400.0,108716.0,106643.0,106611.0,108716.0,128894.0,126387.0,131032.0,135109.0,144428.0
2.0,14400.0,2400.0,108040.0,106506.0,106425.0,108040.0,127110.0,124110.0,125385.0,131426.0,143555.0
2.0,14400.0,2400.0,107300.0,106213.0,106118.0,107300.0,123977.0,120763.0,121452.0,126465.0,140907.0
3.0,14400.0,2400.0,113677.0,113582.0,112682.0,113677.0,152458.0,147570.0,156273.0,167571.0,173919.0
3.0,14400.0,2400.0,113526.0,113426.0,112633.0,113526.0,150827.0,145821.0,150669.0,163963.0,173621.0
3.0,14400.0,2400.0,113051.0,113595.0,112515.0,113051.0,147661.0,145066.0,147077.0,159544.0,172672.0
4.0,14400.0,2400.0,116568.0,117673.0,115961.0,116568.0,168414.0,168089.0,173903.0,188750.0,193130.0
4.0,14400.0,2400.0,116442.0,118306.0,116037.0,116442.0,167263.0,166004.0,169982.0,185602.0,192972.0
4.0,14400.0,2400.0,116844.0,118326.0,115614.0,116844.0,165856.0,164334.0,167137.0,181805.0,192375.0
2.0,13000.0,0.0,111985.0,114354.0,111789.0,111985.0,154318.0,150069.0,152259.0,152259.0,155185.0
2.0,13000.0,0.0,111815.0,113168.0,111438.0,111815.0,152839.0,147272.0,147268.0,147268.0,154697.0
2.0,13000.0,0.0,111287.0,112671.0,111124.0,111287.0,149561.0,143828.0,143098.0,143098.0,153327.0
3.0,13000.0,0.0,116280.0,119154.0,116380.0,116280.0,183196.0,176556.0,183533.0,183533.0,186755.0
3.0,13000.0,0.0,116105.0,118728.0,116414.0,116105.0,181565.0,175070.0,177968.0,177968.0,186401.0
3.0,13000.0,0.0,115788.0,118211.0,115984.0,115788.0,179489.0,171975.0,174143.0,174143.0,185429.0
4.0,13000.0,0.0,118709.0,121915.0,118746.0,118709.0,201736.0,195011.0,202869.0,202869.0,206672.0
4.0,13000.0,0.0,118516.0,122215.0,118878.0,118516.0,200297.0,192160.0,198179.0,198179.0,206445.0
4.0,13000.0,0.0,118576.0,121579.0,118833.0,118576.0,198281.0,188692.0,194795.0,194795.0,205619.0
2.0,15600.0,2600.0,108488.0,106584.0,106541.0,108488.0,129071.0,126283.0,131506.0,135174.0,144654.0
2.0,15600.0,2600.0,108230.0,106415.0,106408.0,108230.0,127238.0,123786.0,125503.0,131406.0,143767.0
2.0,15600.0,2600.0,107363.0,106107.0,106058.0,107363.0,123386.0,120701.0,121263.0,126326.0,141124.0
3.0,15600.0,2600.0,113721.0,114328.0,112999.0,113721.0,152078.0,148957.0,156582.0,167669.0,174263.0
3.0,15600.0,2600.0,113639.0,114594.0,112975.0,113639.0,150300.0,147932.0,150178.0,163894.0,173976.0
