wareh,capacity,buffer,QMK,CHIM,CHI,KL,KLQ,GP,GS,BS,RND
2.0,800.0,0.0,1.948208086,0.218322856,0.217535057,882.620214923,1.962454336,0.040188201,0.015181371,0.015397769,0.031009415
2.0,800.0,0.0,1.963058377,0.213870524,0.216448849,869.437786605,1.95751697,0.040498945,0.015342437,0.015266975,0.033264204
3.0,800.0,0.0,5.795090355,0.219084425,0.225713571,787.30010325,5.802088096,0.041501978,0.016356509,0.016431039,0.028852549
3.0,800.0,0.0,6.732468945,0.217257141,0.222462958,766.216765632,6.729223045,0.041704368,0.016427992,0.016682092,0.029896788
3.0,800.0,0.0,3.458040688,0.215347927,0.229076403,762.832610422,3.500667973,0.042660961,0.016431752,0.016513837,0.031143396
4.0,800.0,0.0,17.325848576,0.218331665,0.22700225,690.979737528,17.721012306,0.042799354,0.017258049,0.01745885,0.029889045
4.0,800.0,0.0,15.144596436,0.215057521,0.228942832,677.605618712,14.934370741,0.043332945,0.018004709,0.018240855,0.029896426
4.0,800.0,0.0,8.873713612,0.223545001,0.228411663,691.43731812,8.833101524,0.043506088,0.018149964,0.018109225,0.034058577
2.0,880.0,80.0,3.241917066,0.217856504,0.254191305,0.0,0.0,0.04032574,0.015378194,0.014763653,0.06486647
2.0,880.0,80.0,4.228806954,0.222464198,0.243384205,0.0,0.0,0.040619054,0.015513409,0.014858773,0.065679743
2.0,880.0,80.0,5.842779717,0.219212273,0.259726749,0.0,0.0,0.041270463,0.015502587,0.015032351,0.070089222
3.0,880.0,80.0,5.653443637,0.220674273,0.253132721,0.0,0.0,0.043000396,0.016803543,0.015632973,0.100092497
3.0,880.0,80.0,6.374350094,0.218529327,0.253433378,0.0,0.0,0.042422997,0.016711528,0.015981079,0.102240832
3.0,880.0,80.0,10.475183755,0.220538088,0.249948075,0.0,0.0,0.042436793,0.016719493,0.016187058,0.102705479
4.0,880.0,80.0,9.265545839,0.223181657,0.282912989,0.0,0.0,0.043026505,0.018311117,0.016760392,0.194663812
4.0,880.0,80.0,18.735476857,0.220324608,0.282280989,0.0,0.0,0.044516638,0.018549186,0.018272324,0.198070853
4.0,880.0,80.0,15.932073936,0.220446499,0.281973771,0.0,0.0,0.045180931,0.018413871,0.017066719,0.198739006
2.0,960.0,160.0,2.603512834,0.218556894,0.260832895,0.0,0.0,0.040724553,0.015431494,0.014523762,0.071345217
2.0,960.0,160.0,3.287127181,0.217711781,0.252766178,0.0,0.0,0.040757667,0.015800721,0.014707648,0.071020173
2.0,960.0,160.0,2.532235794,0.218904081,0.242110465,0.0,0.0,0.041762542,0.015988135,0.014799613,0.072173538
3.0,960.0,160.0,8.429133989,0.220208784,0.254341342,0.0,0.0,0.043024373,0.017112776,0.015877456,0.104874645
3.0,960.0,160.0,6.32912753,0.221056153,0.252224348,0.0,0.0,0.043656075,0.017237883,0.016358504,0.102333712
3.0,960.0,160.0,3.987213058,0.221226997,0.252451358,0.0,0.0,0.043916617,0.016906839,0.015840547,0.104096687
4.0,960.0,160.0,15.602930291,0.221687948,0.80536029,0.0,0.0,0.044819461,0.018855585,0.016778316,0.218930575
4.0,960.0,160.0,3.92214023,0.223688152,0.283429205,0.0,0.0,0.045644066,0.019015136,0.016669039,0.208738688
4.0,960.0,160.0,9.676859861,0.215660908,0.269810683,0.0,0.0,0.04596926,0.019323388,0.017069635,0.210811329
