dependency,skus,wareh,diff,buffer,weight_mode,mode,benchiter,orders,train_test,parcel_train,parcel_test,flexibility,duration,cap_used,local_search,gap
HD-SF,100000,6,0.0,0.2,frequency,RND,1,1000000,0.5,655373,655153,0.1227,37.853377664,126349,0,0.0
HD-SF,100000,6,0.0,0.2,frequency,GO,1,2000000,0.5,1309513,1335402,0.1106,8835.249866936,100000,0,0.0
HD-SF,100000,6,0.0,0.2,frequency,GP,1,2000000,0.5,1029397,1058104,0.2745,14.887575825,118343,0,0.0
HD-SF,100000,6,0.0,0.2,frequency,GS,1,2000000,0.5,846088,877738,0.3791,10.74121709,119687,0,0.0
HD-SF,100000,6,0.0,0.2,frequency,BS,1,2000000,0.5,1268500,1282687,0.149,36.259009412,124501,0,0.0
HD-SF,100000,6,0.0,0.2,frequency,EMCI,1,2000000,0.5,1372060,1373074,0.1223,193.479611155,121593,0,0.0
HD-SF,100000,6,0.0,0.2,frequency,RND,1,2000000,0.5,1312645,1310440,0.1226,67.328993442,121593,0,0.0
HD-SF,100000,6,0.2,0.2,frequency,GO,1,200000,0.5,98813,133908,0.12,123.455950257,104798,0,0.0
HD-SF,100000,6,0.2,0.2,frequency,GP,1,200000,0.5,109846,126660,0.129,3.68359375,103412,0,0.0
HD-SF,100000,6,0.2,0.2,frequency,GS,1,200000,0.5,83140,130365,0.1292,7.600164296,116233,0,0.0
HD-SF,100000,6,0.2,0.2,frequency,BS,1,200000,0.5,101810,136571,0.123,31.414139022,122263,0,0.0
HD-SF,100000,6,0.2,0.2,frequency,EMCI,1,200000,0.5,135660,136282,0.1255,200.435437133,122800,0,0.0
HD-SF,100000,6,0.2,0.2,frequency,RND,1,200000,0.5,130369,130452,0.1256,13.976309342,122800,0,0.0
HD-SF,100000,6,0.2,0.2,frequency,GO,1,1000000,0.5,611515,643283,0.1359,1237.436721164,103850,0,0.0
HD-SF,100000,6,0.2,0.2,frequency,GP,1,1000000,0.5,594222,606677,0.1695,4.8513283,103841,0,0.0
HD-SF,100000,6,0.2,0.2,frequency,GS,1,1000000,0.5,543023,561201,0.25,8.756705897,118550,0,0.0
HD-SF,100000,6,0.2,0.2,frequency,BS,1,1000000,0.5,668094,672891,0.1328,36.599807821,124485,0,0.0
HD-SF,100000,6,0.2,0.2,frequency,EMCI,1,1000000,0.5,679904,677497,0.132,236.204962625,126452,0,0.0
HD-SF,100000,6,0.2,0.2,frequency,RND,1,1000000,0.5,653026,652148,0.1259,35.333936219,126452,0,0.0
HD-SF,100000,6,0.2,0.2,frequency,GO,1,2000000,0.5,1240183,1273655,0.1419,9135.103748405,103924,0,0.0
HD-SF,100000,6,0.2,0.2,frequency,GP,1,2000000,0.5,1131889,1153372,0.1897,7.665005028,103614,0,0.0
HD-SF,100000,6,0.2,0.2,frequency,GS,1,2000000,0.5,1119491,1131995,0.2467,8.840076087,118560,0,0.0
HD-SF,100000,6,0.2,0.2,frequency,BS,1,2000000,0.5,1343497,1346018,0.1331,37.9474754,124545,0,0.0
HD-SF,100000,6,0.2,0.2,frequency,EMCI,1,2000000,0.5,1357915,1362701,0.1252,197.27700161,121659,0,0.0
HD-SF,100000,6,0.2,0.2,frequency,RND,1,2000000,0.5,1303648,1305095,0.1258,64.936611214,121659,0,0.0
HD-SF,100000,8,0.0,0.2,frequency,GO,1,200000,0.5,110827,147169,0.0959,123.807068758,105673,0,0.0
HD-SF,100000,8,0.0,0.2,frequency,GP,1,200000,0.5,123848,145043,0.0892,3.849968572,103996,0,0.0
HD-SF,100000,8,0.0,0.2,frequency,GS,1,200000,0.5,79333,141082,0.1066,7.198118223,115681,0,0.0
HD-SF,100000,8,0.0,0.2,frequency,BS,1,200000,0.5,96174,149176,0.0937,35.889084245,122602,0,0.0
HD-SF,100000,8,0.0,0.2,frequency,EMCI,1,200000,0.5,151277,151513,0.09,143.790002968,123128,0,0.0
HD-SF,100000,8,0.0,0.2,frequency,RND,1,200000,0.5,145542,145199,0.0887,68.181317583,123128,0,0.0
HD-SF,100000,8,0.0,0.2,frequency,GO,1,1000000,0.5,683246,722312,0.1047,1224.609439384,104746,0,0.0
HD-SF,100000,8,0.0,0.2,frequency,GP,1,1000000,0.5,672193,692739,0.1293,4.536307882,104680,0,0.0
HD-SF,100000,8,0.0,0.2,frequency,GS,1,1000000,0.5,493432,544106,0.2921,9.104183671,118706,0,0.0
HD-SF,100000,8,0.0,0.2,frequency,BS,1,1000000,0.5,663473,711870,0.1103,39.30963779,124669,0,0.0
HD-SF,100000,8,0.0,0.2,frequency,EMCI,1,1000000,0.5,755009,753531,0.0947,192.162810929,127521,0,0.0
HD-SF,100000,8,0.0,0.2,frequency,RND,1,1000000,0.5,726090,727452,0.0883,142.627129473,127521,0,0.0
HD-SF,100000,8,0.0,0.2,frequency,GO,1,2000000,0.5,1394687,1433441,0.1089,8295.867941561,104843,0,0.0
HD-SF,100000,8,0.0,0.2,frequency,GP,1,2000000,0.5,1302727,1330820,0.1458,5.325884016,104491,0,0.0
HD-SF,100000,8,0.0,0.2,frequency,GS,1,2000000,0.5,979699,1018585,0.3157,9.767844885,119078,0,0.0
HD-SF,100000,8,0.0,0.2,frequency,BS,1,2000000,0.5,1328556,1357217,0.13,40.242193275,124424,0,0.0
HD-SF,100000,8,0.0,0.2,frequency,EMCI,1,2000000,0.5,1511481,1515623,0.0891,148.758810119,122495,0,0.0
HD-SF,100000,8,0.0,0.2,frequency,RND,1,2000000,0.5,1453614,1454410,0.0886,240.393621443,122495,0,0.0
HD-SF,100000,8,0.2,0.2,frequency,GO,1,200000,0.5,107015,143018,0.1075,122.19911473,107708,0,0.0
HD-SF,100000,8,0.2,0.2,frequency,GP,1,200000,0.5,118720,138186,0.1096,4.823041786,106178,0,0.0
HD-SF,100000,8,0.2,0.2,frequency,GS,1,200000,0.5,90057,142600,0.0981,7.405708374,116442,0,0.0
HD-SF,100000,8,0.2,0.2,frequency,BS,1,200000,0.5,108227,149341,0.0912,36.428667823,122754,0,0.0
HD-SF,100000,8,0.2,0.2,frequency,EMCI,1,200000,0.5,149939,150123,0.0897,147.925001519,123282,0,0.0
HD-SF,100000,8,0.2,0.2,frequency,RND,1,200000,0.5,145065,144082,0.0913,70.065943789,123282,0,0.0
HD-SF,100000,8,0.2,0.2,frequency,GO,1,1000000,0.5,659929,698086,0.1232,1186.990623047,107440,0,0.0
HD-SF,100000,8,0.2,0.2,frequency,GP,1,1000000,0.5,640804,656617,0.1602,4.458457715,107330,0,0.0
HD-SF,100000,8,0.2,0.2,frequency,GS,1,1000000,0.5,595136,622230,0.2142,8.555680717,118233,0,0.0
HD-SF,100000,8,0.2,0.2,frequency,BS,1,1000000,0.5,730805,744224,0.0967,39.354094658,124564,0,0.0
HD-SF,100000,8,0.2,0.2,frequency,EMCI,1,1000000,0.5,752461,748353,0.0963,173.358794162,127278,0,0.0
HD-SF,100000,8,0.2,0.2,frequency,RND,1,1000000,0.5,724678,723495,0.0909,126.538687797,127278,0,0.0
HD-SF,100000,8,0.2,0.2,frequency,GO,1,2000000,0.5,1346573,1385884,0.1262,8202.859681684,107840,0,0.0
HD-SF,100000,8,0.2,0.2,frequency,GP,1,2000000,0.5,1253770,1273136,0.1759,9.077013882,107224,0,0.0
HD-SF,100000,8,0.2,0.2,frequency,GS,1,2000000,0.5,1209917,1225142,0.228,9.926946158,118507,0,0.0
HD-SF,100000,8,0.2,0.2,frequency,BS,1,2000000,0.5,1487731,1489631,0.0965,46.598266592,124577,0,0.0
HD-SF,100000,8,0.2,0.2,frequency,EMCI,1,2000000,0.5,1504564,1504464,0.091,173.277077403,122390,0,0.0
HD-SF,100000,8,0.2,0.2,frequency,RND,1,2000000,0.5,1449273,1448441,0.0907,285.442277735,122390,0,0.0
HD-SF,100000,10,0.0,0.2,frequency,GO,1,200000,0.5,114695,152391,0.091,123.348839499,107801,0,0.0
HD-SF,100000,10,0.0,0.2,frequency,GP,1,200000,0.5,127136,151362,0.0876,4.781675434,106169,0,0.0
HD-SF,100000,10,0.0,0.2,frequency,GS,1,200000,0.5,85683,151684,0.0843,7.333991598,116615,0,0.0
HD-SF,100000,10,0.0,0.2,frequency,BS,1,200000,0.5,100888,157772,0.0742,39.921461386,122926,0,0.0
HD-SF,100000,10,0.0,0.2,frequency,EMCI,1,200000,0.5,159820,160206,0.0698,117.893079054,123427,0,0.0
HD-SF,100000,10,0.0,0.2,frequency,RND,1,200000,0.5,154696,154438,0.0698,244.199130422,123427,0,0.0
HD-SF,100000,10,0.0,0.2,frequency,GO,1,1000000,0.5,707665,747873,0.106,1316.961694465,107555,0,0.0
HD-SF,100000,10,0.0,0.2,frequency,GP,1,1000000,0.5,694489,717087,0.1293,4.433814984,107191,0,0.0
HD-SF,100000,10,0.0,0.2,frequency,GS,1,1000000,0.5,516699,575882,0.2612,8.545830616,118352,0,0.0
HD-SF,100000,10,0.0,0.2,frequency,BS,1,1000000,0.5,678919,734173,0.0997,50.542894252,124661,0,0.0
HD-SF,100000,10,0.0,0.2,frequency,EMCI,1,1000000,0.5,799880,797559,0.0746,141.627148659,127569,0,0.0
HD-SF,100000,10,0.0,0.2,frequency,RND,1,1000000,0.5,772475,773216,0.0693,452.005863917,127569,0,0.0
HD-SF,100000,10,0.0,0.2,frequency,GO,1,2000000,0.5,1452409,1494864,0.1044,7710.152035543,107741,0,0.0
HD-SF,100000,10,0.0,0.2,frequency,GP,1,2000000,0.5,1359326,1385866,0.1482,5.937224305,107297,0,0.0
HD-SF,100000,10,0.0,0.2,frequency,GS,1,2000000,0.5,988293,1030241,0.3163,9.403861429,118875,0,0.0
HD-SF,100000,10,0.0,0.2,frequency,BS,1,2000000,0.5,1362050,1398175,0.1202,51.00845449,124524,0,0.0
HD-SF,100000,10,0.0,0.2,frequency,EMCI,1,2000000,0.5,1600794,1601400,0.0703,128.440768734,123013,0,0.0
HD-SF,100000,10,0.0,0.2,frequency,RND,1,2000000,0.5,1546450,1544945,0.0695,960.783151849,123013,0,0.0
HD-SF,100000,10,0.2,0.2,frequency,GO,1,200000,0.5,119085,157894,0.0634,121.896101037,102164,0,0.0
HD-SF,100000,10,0.2,0.2,frequency,GP,1,200000,0.5,133736,152368,0.073,2.298364954,100280,0,0.0
HD-SF,100000,10,0.2,0.2,frequency,GS,1,200000,0.5,93810,151621,0.0806,7.136633304,116517,0,0.0
HD-SF,100000,10,0.2,0.2,frequency,BS,1,200000,0.5,111426,158410,0.0749,41.235843257,122759,0,0.0
HD-SF,100000,10,0.2,0.2,frequency,EMCI,1,200000,0.5,159134,159153,0.0715,114.970580099,123193,0,0.0
HD-SF,100000,10,0.2,0.2,frequency,RND,1,200000,0.5,154057,153805,0.0713,272.911784324,123193,0,0.0
HD-SF,100000,10,0.2,0.2,frequency,GO,1,1000000,0.5,738921,777772,0.0657,1239.495471082,100437,0,0.0
HD-SF,100000,10,0.2,0.2,frequency,GP,1,1000000,0.5,733082,753244,0.0808,1.962966231,100276,0,0.0
HD-SF,100000,10,0.2,0.2,frequency,GS,1,1000000,0.5,618861,657658,0.1897,8.331202427,117902,0,0.0
HD-SF,100000,10,0.2,0.2,frequency,BS,1,1000000,0.5,763652,789627,0.0761,46.119306207,124556,0,0.0
HD-SF,100000,10,0.2,0.2,frequency,EMCI,1,1000000,0.5,796927,794922,0.0748,140.892903774,127540,0,0.0
HD-SF,100000,10,0.2,0.2,frequency,RND,1,1000000,0.5,771066,771196,0.0709,483.627332352,127540,0,0.0
HD-SF,100000,10,0.2,0.2,frequency,GO,1,2000000,0.5,1511645,1550217,0.0679,7017.914089809,100443,0,0.0
HD-SF,100000,10,0.2,0.2,frequency,GP,1,2000000,0.5,1432469,1462892,0.0914,7.529976216,100245,0,0.0
HD-SF,100000,10,0.2,0.2,frequency,GS,1,2000000,0.5,1289219,1313175,0.2014,8.936363569,118388,0,0.0
HD-SF,100000,10,0.2,0.2,frequency,BS,1,2000000,0.5,1576625,1583994,0.0752,75.08220059,124343,0,0.0
HD-SF,100000,10,0.2,0.2,frequency,EMCI,1,2000000,0.5,1592759,1596721,0.0713,125.168182853,122545,0,0.0
HD-SF,100000,10,0.2,0.2,frequency,RND,1,2000000,0.5,1542024,1542797,0.0706,943.512723315,122545,0,0.0
HD-SF,100000,2,0.0,0.2,random,GO,1,200000,0.5,26039,46913,0.5657,146.406593731,122265,0,0.0
HD-SF,100000,2,0.0,0.2,random,GP,1,200000,0.5,24905,41760,0.6238,19.131619431,124164,0,0.0
HD-SF,100000,2,0.0,0.2,random,GS,1,200000,0.5,16956,43529,0.6062,16.427879593,123958,0,0.0
HD-SF,100000,2,0.0,0.2,random,BS,1,200000,0.5,25812,39979,0.666,70.475728793,133123,0,0.0
HD-SF,100000,2,0.0,0.2,random,EMCI,1,200000,0.5,26306,36759,0.7149,1719.021747263,135095,0,0.0
HD-SF,100000,2,0.0,0.2,random,RND,1,200000,0.5,52088,51951,0.5008,1.587327459,135095,0,0.0
HD-SF,100000,2,0.0,0.2,random,GO,1,1000000,0.5,185117,212301,0.6288,1804.924837518,125628,0,0.0
HD-SF,100000,2,0.0,0.2,random,GP,1,1000000,0.5,147289,166312,0.7486,17.636453528,128343,0,0.0
HD-SF,100000,2,0.0,0.2,random,GS,1,1000000,0.5,109067,126793,0.8218,14.110404653,122877,0,0.0
HD-SF,100000,2,0.0,0.2,random,BS,1,1000000,0.5,141908,160139,0.7866,65.715980848,138832,0,0.0
HD-SF,100000,2,0.0,0.2,random,EMCI,1,1000000,0.5,154207,166415,0.7739,1778.749185311,138745,0,0.0
HD-SF,100000,2,0.0,0.2,random,RND,1,1000000,0.5,259707,259890,0.5007,2.454280613,138745,0,0.0
HD-SF,100000,2,0.0,0.2,random,GO,1,2000000,0.5,381448,411217,0.6492,8848.943725646,126633,0,0.0
HD-SF,100000,2,0.0,0.2,random,GP,1,2000000,0.5,271363,292286,0.8015,18.963957464,127345,0,0.0
HD-SF,100000,2,0.0,0.2,random,GS,1,2000000,0.5,209261,225863,0.905,15.089425751,122916,0,0.0
HD-SF,100000,2,0.0,0.2,random,BS,1,2000000,0.5,282017,302591,0.8077,67.024379888,139518,0,0.0
HD-SF,100000,2,0.0,0.2,random,EMCI,1,2000000,0.5,314666,327221,0.7835,1848.060899809,139345,0,0.0
HD-SF,100000,2,0.0,0.2,random,RND,1,2000000,0.5,520386,520262,0.5003,4.638684022,139345,0,0.0
HD-SF,100000,2,0.2,0.2,random,GO,1,200000,0.5,18186,40610,0.6311,128.958193308,121361,0,0.0
HD-SF,100000,2,0.2,0.2,random,GP,1,200000,0.5,16706,34884,0.6939,14.233487403,121285,0,0.0
HD-SF,100000,2,0.2,0.2,random,GS,1,200000,0.5,18965,39000,0.6482,12.119602092,123196,0,0.0
HD-SF,100000,2,0.2,0.2,random,BS,1,200000,0.5,20381,35303,0.7131,58.029441289,133157,0,0.0
HD-SF,100000,2,0.2,0.2,random,EMCI,1,200000,0.5,19295,31799,0.766,1422.159653332,135182,0,0.0
HD-SF,100000,2,0.2,0.2,random,RND,1,200000,0.5,45569,45591,0.5594,0.749056259,135182,0,0.0
HD-SF,100000,2,0.2,0.2,random,GO,1,1000000,0.5,156984,182965,0.6995,1649.123657671,124074,0,0.0
HD-SF,100000,2,0.2,0.2,random,GP,1,1000000,0.5,119484,134061,0.8188,14.174985828,125160,0,0.0
HD-SF,100000,2,0.2,0.2,random,GS,1,1000000,0.5,107562,133285,0.8392,12.722998795,122855,0,0.0
HD-SF,100000,2,0.2,0.2,random,BS,1,1000000,0.5,98925,120914,0.8642,63.615896698,138816,0,0.0
HD-SF,100000,2,0.2,0.2,random,EMCI,1,1000000,0.5,124386,139542,0.8269,1649.278462818,138753,0,0.0
HD-SF,100000,2,0.2,0.2,random,RND,1,1000000,0.5,227832,227710,0.56,1.823646924,138753,0,0.0
HD-SF,100000,2,0.2,0.2,random,GO,1,2000000,0.5,321611,347232,0.7335,8890.604140616,124656,0,0.0
HD-SF,100000,2,0.2,0.2,random,GP,1,2000000,0.5,202495,219496,0.892,15.781792224,124212,0,0.0
HD-SF,100000,2,0.2,0.2,random,GS,1,2000000,0.5,218695,246372,0.8907,13.834133729,122711,0,0.0
HD-SF,100000,2,0.2,0.2,random,BS,1,2000000,0.5,202398,227850,0.8832,66.359343898,139653,0,0.0
HD-SF,100000,2,0.2,0.2,random,EMCI,1,2000000,0.5,254626,271457,0.8399,1755.918155101,139508,0,0.0
HD-SF,100000,2,0.2,0.2,random,RND,1,2000000,0.5,455795,455144,0.5599,3.623997102,139508,0,0.0
HD-SF,100000,4,0.0,0.2,random,GO,1,200000,0.5,70170,99271,0.2389,125.268363245,120026,0,0.0
HD-SF,100000,4,0.0,0.2,random,GP,1,200000,0.5,69338,90467,0.2959,11.480600652,119969,0,0.0
HD-SF,100000,4,0.0,0.2,random,GS,1,200000,0.5,49612,97123,0.2581,12.856834919,124418,0,0.0
HD-SF,100000,4,0.0,0.2,random,BS,1,200000,0.5,61737,89443,0.3736,70.247559832,153690,0,0.0
HD-SF,100000,4,0.0,0.2,random,EMCI,1,200000,0.5,78406,90310,0.3741,815.850828186,154511,0,0.0
HD-SF,100000,4,0.0,0.2,random,RND,1,200000,0.5,106392,106438,0.1974,2.507521091,154511,0,0.0
HD-SF,100000,4,0.0,0.2,random,GO,1,1000000,0.5,414818,437810,0.3447,1239.301684997,120566,0,0.0
HD-SF,100000,4,0.0,0.2,random,GP,1,1000000,0.5,367862,384651,0.4057,11.24938135,121189,0,0.0
HD-SF,100000,4,0.0,0.2,random,GS,1,1000000,0.5,245205,279580,0.5662,12.150085436,123087,0,0.0
HD-SF,100000,4,0.0,0.2,random,BS,1,1000000,0.5,380462,404432,0.44,78.930508146,161800,0,0.0
HD-SF,100000,4,0.0,0.2,random,EMCI,1,1000000,0.5,418246,430714,0.419,1063.656261669,161624,0,0.0
HD-SF,100000,4,0.0,0.2,random,RND,1,1000000,0.5,532573,531752,0.1979,8.676495534,161624,0,0.0
HD-SF,100000,4,0.0,0.2,random,GO,1,2000000,0.5,841110,862727,0.3561,8635.127751498,120600,0,0.0
HD-SF,100000,4,0.0,0.2,random,GP,1,2000000,0.5,711426,729299,0.4296,16.073365163,121348,0,0.0
HD-SF,100000,4,0.0,0.2,random,GS,1,2000000,0.5,408607,435040,0.6973,11.891608139,121924,0,0.0
HD-SF,100000,4,0.0,0.2,random,BS,1,2000000,0.5,764013,790454,0.4548,80.549821306,162973,0,0.0
HD-SF,100000,4,0.0,0.2,random,EMCI,1,2000000,0.5,841681,855389,0.4267,996.281309523,162708,0,0.0
HD-SF,100000,4,0.0,0.2,random,RND,1,2000000,0.5,1064742,1065008,0.1977,18.220722422,162708,0,0.0
HD-SF,100000,4,0.2,0.2,random,GO,1,200000,0.5,70465,102669,0.1993,120.008608968,105124,0,0.0
HD-SF,100000,4,0.2,0.2,random,GP,1,200000,0.5,73592,91483,0.2572,2.273956833,100000,0,0.0
HD-SF,100000,4,0.2,0.2,random,GS,1,200000,0.5,50886,91789,0.2906,12.918532277,126281,0,0.0
HD-SF,100000,4,0.2,0.2,random,BS,1,200000,0.5,57844,85063,0.3951,73.618976865,153677,0,0.0
HD-SF,100000,4,0.2,0.2,random,EMCI,1,200000,0.5,73046,87112,0.3892,849.930106543,154546,0,0.0
HD-SF,100000,4,0.2,0.2,random,RND,1,200000,0.5,104932,104699,0.2079,2.604347324,154546,0,0.0
HD-SF,100000,4,0.2,0.2,random,GO,1,1000000,0.5,395718,418180,0.3582,1355.088676453,120293,0,0.0
HD-SF,100000,4,0.2,0.2,random,GP,1,1000000,0.5,341284,356974,0.4424,10.754530696,120496,0,0.0
HD-SF,100000,4,0.2,0.2,random,GS,1,1000000,0.5,321688,358636,0.4481,11.437312005,122890,0,0.0
HD-SF,100000,4,0.2,0.2,random,BS,1,1000000,0.5,345580,375922,0.47,82.587429939,162130,0,0.0
HD-SF,100000,4,0.2,0.2,random,EMCI,1,1000000,0.5,394565,410100,0.4392,1033.556523152,161892,0,0.0
HD-SF,100000,4,0.2,0.2,random,RND,1,1000000,0.5,523612,523555,0.2078,7.722772936,161892,0,0.0
HD-SF,100000,4,0.2,0.2,random,GO,1,2000000,0.5,811140,833828,0.3585,8357.813344564,120404,0,0.0
HD-SF,100000,4,0.2,0.2,random,GP,1,2000000,0.5,670121,685056,0.4563,14.595433047,120565,0,0.0
HD-SF,100000,4,0.2,0.2,random,GS,1,2000000,0.5,676539,704680,0.4533,10.511138618,120338,0,0.0
HD-SF,100000,4,0.2,0.2,random,BS,1,2000000,0.5,701411,731616,0.4813,86.359754119,162790,0,0.0
HD-SF,100000,4,0.2,0.2,random,EMCI,1,2000000,0.5,798920,816034,0.442,1072.062014885,162501,0,0.0
HD-SF,100000,4,0.2,0.2,random,RND,1,2000000,0.5,1047468,1047445,0.2079,16.849747406,162501,0,0.0
HD-SF,100000,6,0.0,0.2,random,GO,1,200000,0.5,94094,130594,0.1242,125.149779151,108445,0,0.0
HD-SF,100000,6,0.0,0.2,random,GP,1,200000,0.5,107916,123647,0.1418,2.395356336,100000,0,0.0
HD-SF,100000,6,0.0,0.2,random,GS,1,200000,0.5,63220,121551,0.1649,11.647091291,124244,0,0.0
HD-SF,100000,6,0.0,0.2,random,BS,1,200000,0.5,80420,115942,0.2591,86.605096845,165663,0,0.0
HD-SF,100000,6,0.0,0.2,random,EMCI,1,200000,0.5,104985,116373,0.2658,636.077414539,166908,0,0.0
HD-SF,100000,6,0.0,0.2,random,RND,1,200000,0.5,131135,131381,0.1219,14.095512746,166908,0,0.0
HD-SF,100000,6,0.0,0.2,random,GO,1,1000000,0.5,630659,662015,0.1105,1300.833758959,100109,0,0.0
HD-SF,100000,6,0.0,0.2,random,GP,1,1000000,0.5,591613,606270,0.1496,3.169857931,100000,0,0.0
HD-SF,100000,6,0.0,0.2,random,GS,1,1000000,0.5,322638,365492,0.4662,10.724927193,121754,0,0.0
HD-SF,100000,6,0.0,0.2,random,BS,1,1000000,0.5,501267,527102,0.3217,99.406712135,174709,0,0.0
HD-SF,100000,6,0.0,0.2,random,EMCI,1,1000000,0.5,549113,561918,0.2997,833.441758998,174097,0,0.0
HD-SF,100000,6,0.0,0.2,random,RND,1,1000000,0.5,655214,655048,0.1225,37.945254104,174097,0,0.0
HD-SF,100000,6,0.0,0.2,random,GO,1,2000000,0.5,1292616,1320982,0.111,8362.334936229,100000,0,0.0
HD-SF,100000,6,0.0,0.2,random,GP,1,2000000,0.5,1181808,1200326,0.1551,5.734690977,100000,0,0.0
HD-SF,100000,6,0.0,0.2,random,GS,1,2000000,0.5,591697,627747,0.5705,11.171576257,121897,0,0.0
HD-SF,100000,6,0.0,0.2,random,BS,1,2000000,0.5,1018816,1042931,0.3295,100.511233176,175701,0,0.0
HD-SF,100000,6,0.0,0.2,random,EMCI,1,2000000,0.5,1106349,1120141,0.3067,762.813769088,175615,0,0.0
HD-SF,100000,6,0.0,0.2,random,RND,1,2000000,0.5,1312466,1310407,0.1225,63.36211142,175615,0,0.0
HD-SF,100000,6,0.2,0.2,random,GO,1,200000,0.5,89174,125251,0.1444,124.532416319,110143,0,0.0
HD-SF,100000,6,0.2,0.2,random,GP,1,200000,0.5,96721,115035,0.1766,3.869475642,103963,0,0.0
HD-SF,100000,6,0.2,0.2,random,GS,1,200000,0.5,70799,119125,0.174,11.934997164,126146,0,0.0
HD-SF,100000,6,0.2,0.2,random,BS,1,200000,0.5,82625,112396,0.2728,85.283851564,165788,0,0.0
HD-SF,100000,6,0.2,0.2,random,EMCI,1,200000,0.5,100228,113188,0.2775,634.899436678,166819,0,0.0
HD-SF,100000,6,0.2,0.2,random,RND,1,200000,0.5,130009,130212,0.1268,14.50732303,166819,0,0.0
HD-SF,100000,6,0.2,0.2,random,GO,1,1000000,0.5,584604,617406,0.1509,1401.518357758,104757,0,0.0
HD-SF,100000,6,0.2,0.2,random,GP,1,1000000,0.5,534842,550567,0.2029,5.112572356,104907,0,0.0
HD-SF,100000,6,0.2,0.2,random,GS,1,1000000,0.5,431362,465554,0.3443,9.755191227,121031,0,0.0
HD-SF,100000,6,0.2,0.2,random,BS,1,1000000,0.5,478369,505396,0.3385,101.589904092,174603,0,0.0
HD-SF,100000,6,0.2,0.2,random,EMCI,1,1000000,0.5,531123,545734,0.3117,786.5267241,174258,0,0.0
HD-SF,100000,6,0.2,0.2,random,RND,1,1000000,0.5,651087,650646,0.1266,29.971437022,174258,0,0.0
HD-SF,100000,6,0.2,0.2,random,GO,1,2000000,0.5,1193500,1226194,0.1565,8176.943957134,104377,0,0.0
HD-SF,100000,6,0.2,0.2,random,GP,1,2000000,0.5,1049004,1070843,0.216,7.140971719,104733,0,0.0
HD-SF,100000,6,0.2,0.2,random,GS,1,2000000,0.5,870148,898209,0.3603,10.476149305,120773,0,0.0
HD-SF,100000,6,0.2,0.2,random,BS,1,2000000,0.5,962386,992274,0.3456,99.308580334,175309,0,0.0
HD-SF,100000,6,0.2,0.2,random,EMCI,1,2000000,0.5,1068086,1084962,0.3152,767.980172039,175306,0,0.0
HD-SF,100000,6,0.2,0.2,random,RND,1,2000000,0.5,1300345,1302054,0.1266,66.314875418,175306,0,0.0
HD-SF,100000,8,0.0,0.2,random,GO,1,200000,0.5,103443,141391,0.108,124.924373652,110116,0,0.0
HD-SF,100000,8,0.0,0.2,random,GP,1,200000,0.5,118179,135874,0.1177,4.403623097,105012,0,0.0
HD-SF,100000,8,0.0,0.2,random,GS,1,200000,0.5,70597,134036,0.1306,11.257191776,124134,0,0.0
HD-SF,100000,8,0.0,0.2,random,BS,1,200000,0.5,87556,130608,0.2101,106.291025348,172909,0,0.0
HD-SF,100000,8,0.0,0.2,random,EMCI,1,200000,0.5,121888,131685,0.2147,517.899868592,175576,0,0.0
HD-SF,100000,8,0.0,0.2,random,RND,1,200000,0.5,145554,145232,0.089,69.2318961,175576,0,0.0
HD-SF,100000,8,0.0,0.2,random,GO,1,1000000,0.5,666782,706146,0.114,1356.270174444,105562,0,0.0
HD-SF,100000,8,0.0,0.2,random,GP,1,1000000,0.5,635831,651859,0.1447,3.788112376,105593,0,0.0
HD-SF,100000,8,0.0,0.2,random,GS,1,1000000,0.5,385152,432881,0.406,10.341103,122802,0,0.0
HD-SF,100000,8,0.0,0.2,random,BS,1,1000000,0.5,577138,608510,0.2565,116.145526725,182711,0,0.0
HD-SF,100000,8,0.0,0.2,random,EMCI,1,1000000,0.5,630033,642823,0.2394,646.289801387,182819,0,0.0
HD-SF,100000,8,0.0,0.2,random,RND,1,1000000,0.5,726156,727064,0.0887,129.017780248,182819,0,0.0
HD-SF,100000,8,0.0,0.2,random,GO,1,2000000,0.5,1360594,1397735,0.1213,7936.18623232,105309,0,0.0
HD-SF,100000,8,0.0,0.2,random,GP,1,2000000,0.5,1258649,1279752,0.157,7.962405133,105611,0,0.0
HD-SF,100000,8,0.0,0.2,random,GS,1,2000000,0.5,648695,693095,0.5068,11.124406091,122480,0,0.0
HD-SF,100000,8,0.0,0.2,random,BS,1,2000000,0.5,1157319,1186996,0.2699,120.211220664,184808,0,0.0
HD-SF,100000,8,0.0,0.2,random,EMCI,1,2000000,0.5,1263314,1275727,0.2479,664.017700546,184744,0,0.0
HD-SF,100000,8,0.0,0.2,random,RND,1,2000000,0.5,1453600,1453987,0.0888,307.274868152,184744,0,0.0
HD-SF,100000,8,0.2,0.2,random,GO,1,200000,0.5,105897,144047,0.0866,120.946359774,103277,0,0.0
HD-SF,100000,8,0.2,0.2,random,GP,1,200000,0.5,115748,133006,0.1182,2.089764238,100000,0,0.0
HD-SF,100000,8,0.2,0.2,random,GS,1,200000,0.5,81571,134017,0.1268,10.94214621,125064,0,0.0
HD-SF,100000,8,0.2,0.2,random,BS,1,200000,0.5,94484,127184,0.2171,108.243784399,172952,0,0.0
