dependency,skus,service_level,wareh,diff,buffer,heuristic,parcel_train,parcel_test,duration
ED,1000,0.9,2,0.2,0.0,CHIM,121681,122030,0.2671714
ED,1000,0.9,2,0.2,0.0,CHI,121648,121998,0.2678368
ED,1000,0.9,2,0.2,0.0,RND,153288,153331,0.2278738
ED,1000,0.8,2,0.2,0.0,CHIM,121681,122030,0.2644566
ED,1000,0.8,2,0.2,0.0,CHI,121648,121998,0.2653173
ED,1000,0.8,2,0.2,0.0,RND,153217,153309,0.2203649
ED,1000,0.7,2,0.2,0.0,CHIM,121681,122030,0.2742204
ED,1000,0.7,2,0.2,0.0,CHI,121648,121998,0.2410535
ED,1000,0.7,2,0.2,0.0,RND,153238,153350,0.2565753
ED,1000,0.6,2,0.2,0.0,CHIM,121681,122030,0.2566124
ED,1000,0.6,2,0.2,0.0,CHI,121648,121998,0.2382486
ED,1000,0.6,2,0.2,0.0,RND,153235,153379,0.2495795
ED,1000,0.5,2,0.2,0.0,CHIM,121681,122030,0.2444057
ED,1000,0.5,2,0.2,0.0,CHI,121648,121998,0.2450893
ED,1000,0.5,2,0.2,0.0,RND,153195,153376,0.2336723
ED,1000,0.4,2,0.2,0.0,CHIM,121681,122030,0.2512787
ED,1000,0.4,2,0.2,0.0,CHI,121648,121998,0.2570442
ED,1000,0.4,2,0.2,0.0,RND,153226,153281,0.2283958
ED,1000,0.3,2,0.2,0.0,CHIM,121681,122030,0.2669882
ED,1000,0.3,2,0.2,0.0,CHI,121648,121998,0.2839419
ED,1000,0.3,2,0.2,0.0,RND,153249,153342,0.2376296
ED,1000,0.2,2,0.2,0.0,CHIM,121681,122030,0.2845463
ED,1000,0.2,2,0.2,0.0,CHI,121648,121998,0.248825
ED,1000,0.2,2,0.2,0.0,RND,153303,153418,0.2313111
ED,1000,0.1,2,0.2,0.0,CHIM,121681,122030,0.2725827
ED,1000,0.1,2,0.2,0.0,CHI,121648,121998,0.2639046
ED,1000,0.1,2,0.2,0.0,RND,153233,153311,0.2456773
ED,1000,0.09,2,0.2,0.0,CHIM,121681,122030,0.2468048
ED,1000,0.09,2,0.2,0.0,CHI,121648,121998,0.2455092
ED,1000,0.09,2,0.2,0.0,RND,153277,153352,0.2403857
ED,1000,0.08,2,0.2,0.0,CHIM,121681,122030,0.243222
ED,1000,0.08,2,0.2,0.0,CHI,121648,121998,0.2530922
ED,1000,0.08,2,0.2,0.0,RND,153240,153324,0.2267575
ED,1000,0.07,2,0.2,0.0,CHIM,121681,122030,0.2629368
ED,1000,0.07,2,0.2,0.0,CHI,121648,121998,0.2586271
ED,1000,0.07,2,0.2,0.0,RND,153215,153337,0.2481402
ED,1000,0.06,2,0.2,0.0,CHIM,121681,122030,0.2461314
ED,1000,0.06,2,0.2,0.0,CHI,121648,121998,0.2430348
ED,1000,0.06,2,0.2,0.0,RND,153200,153326,0.2453798
ED,1000,0.05,2,0.2,0.0,CHIM,121681,122030,0.2498196
ED,1000,0.05,2,0.2,0.0,CHI,121648,121998,0.2426553
ED,1000,0.05,2,0.2,0.0,RND,153259,153367,0.25815
ED,1000,0.04,2,0.2,0.0,CHIM,121681,122030,0.2789341
ED,1000,0.04,2,0.2,0.0,CHI,121648,121998,0.2449382
ED,1000,0.04,2,0.2,0.0,RND,153245,153389,0.2493651
